full_id,class,event,Event_start_time,Event_end_time,Subaction_start,Subaction_end,videoname,stages
mQ59PLtU4QA_E_002174_002207_A_0027_0029,76,4,2174.16,2207.88,2201.87,2204.0,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0003_0005,76,4,2323.36,2362.52,2326.6,2328.65,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0005_0007,74,4,2323.36,2362.52,2328.69,2330.8,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0007_0009,76,4,2323.36,2362.52,2330.84,2332.6800000000003,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0009_0010,76,4,2323.36,2362.52,2332.7200000000003,2334.07,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0010_0011,95,4,2323.36,2362.52,2334.11,2334.86,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0014_0016,85,4,2323.36,2362.52,2337.4100000000003,2339.4300000000003,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0017_0018,92,4,2323.36,2362.52,2340.67,2342.1,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0022_0023,94,4,2323.36,2362.52,2346.04,2347.32,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0024_0025,88,4,2323.36,2362.52,2347.36,2349.1800000000003,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0026_0028,95,4,2323.36,2362.52,2350.1600000000003,2351.52,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0030_0032,79,4,2323.36,2362.52,2354.1,2356.11,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0032_0034,79,4,2323.36,2362.52,2356.15,2357.76,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002323_002362_A_0035_0039,96,4,2323.36,2362.52,2358.59,2362.48,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0003_0005,76,4,2465.32,2502.12,2468.63,2470.4,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0005_0005,95,4,2465.32,2502.12,2470.44,2471.1600000000003,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0007_0008,89,4,2465.32,2502.12,2472.52,2474.2400000000002,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0011_0013,88,4,2465.32,2502.12,2476.67,2479.1200000000003,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0014_0015,94,4,2465.32,2502.12,2480.27,2481.0800000000004,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0015_0017,76,4,2465.32,2502.12,2481.1200000000003,2483.06,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0018_0020,95,4,2465.32,2502.12,2484.31,2485.6800000000003,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0023_0026,77,4,2465.32,2502.12,2488.4700000000003,2491.59,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0026_0028,79,4,2465.32,2502.12,2491.63,2493.36,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0028_0030,78,4,2465.32,2502.12,2493.4,2495.6200000000003,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0030_0032,82,4,2465.32,2502.12,2495.6600000000003,2498.03,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002465_002502_A_0033_0036,97,4,2465.32,2502.12,2498.8500000000004,2502.0800000000004,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0003_0005,84,4,2861.92,2900.92,2864.98,2867.28,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0008_0010,86,4,2861.92,2900.92,2870.2200000000003,2872.3,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0010_0011,95,4,2861.92,2900.92,2872.34,2872.9900000000002,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0012_0013,94,4,2861.92,2900.92,2874.3,2875.9,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0016_0018,76,4,2861.92,2900.92,2878.31,2879.9300000000003,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0018_0018,95,4,2861.92,2900.92,2879.9700000000003,2880.75,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0021_0025,85,4,2861.92,2900.92,2883.26,2887.03,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0026_0027,92,4,2861.92,2900.92,2888.12,2889.71,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0030_0032,78,4,2861.92,2900.92,2892.23,2894.62,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0032_0035,74,4,2861.92,2900.92,2894.66,2897.4700000000003,mQ59PLtU4QA,1
mQ59PLtU4QA_E_002861_002900_A_0036_0038,96,4,2861.92,2900.92,2898.4300000000003,2900.88,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003196_003232_A_0003_0005,78,4,3196.6,3232.0,3200.04,3202.43,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003196_003232_A_0007_0008,91,4,3196.6,3232.0,3203.6,3205.16,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003196_003232_A_0011_0013,79,4,3196.6,3232.0,3207.86,3209.75,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003196_003232_A_0013_0014,89,4,3196.6,3232.0,3209.79,3210.68,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003196_003232_A_0014_0015,94,4,3196.6,3232.0,3210.72,3212.33,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003196_003232_A_0018_0020,76,4,3196.6,3232.0,3214.89,3216.97,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003196_003232_A_0020_0021,95,4,3196.6,3232.0,3217.0099999999998,3217.71,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003196_003232_A_0022_0023,94,4,3196.6,3232.0,3219.0299999999997,3219.93,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003196_003232_A_0024_0025,95,4,3196.6,3232.0,3221.0099999999998,3222.31,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003196_003232_A_0028_0030,79,4,3196.6,3232.0,3225.04,3227.14,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0003_0005,87,4,3332.56,3376.0,3335.72,3337.97,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0008_0010,76,4,3332.56,3376.0,3341.44,3343.29,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0010_0011,95,4,3332.56,3376.0,3343.33,3344.15,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0017_0018,92,4,3332.56,3376.0,3349.88,3351.47,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0021_0022,76,4,3332.56,3376.0,3353.92,3355.42,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0022_0023,90,4,3332.56,3376.0,3355.45,3356.5499999999997,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0024_0025,94,4,3332.56,3376.0,3356.59,3358.19,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0028_0029,76,4,3332.56,3376.0,3360.56,3362.42,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0029_0030,95,4,3332.56,3376.0,3362.46,3363.18,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0032_0033,89,4,3332.56,3376.0,3364.58,3366.23,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0036_0038,79,4,3332.56,3376.0,3369.17,3371.18,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003332_003376_A_0039_0043,98,4,3332.56,3376.0,3372.0299999999997,3375.91,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003788_003881_A_0028_0029,62,3,3788.76,3881.28,3817.44,3818.19,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003788_003881_A_0029_0031,59,3,3788.76,3881.28,3818.23,3820.42,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003788_003881_A_0039_0040,47,3,3788.76,3881.28,3828.2900000000004,3829.19,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003788_003881_A_0041_0042,49,3,3788.76,3881.28,3830.0200000000004,3830.9900000000002,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003788_003881_A_0055_0056,54,3,3788.76,3881.28,3844.26,3845.53,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003788_003881_A_0066_0067,64,3,3788.76,3881.28,3855.05,3856.0,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003788_003881_A_0089_0090,68,3,3788.76,3881.28,3878.7400000000002,3879.4100000000003,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003788_003881_A_0090_0092,73,3,3788.76,3881.28,3879.4500000000003,3881.2400000000002,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0018_0019,63,3,3999.92,4097.52,4018.37,4019.1,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0024_0025,64,3,3999.92,4097.52,4024.88,4025.81,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0027_0028,44,3,3999.92,4097.52,4027.59,4028.29,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0028_0029,52,3,3999.92,4097.52,4028.78,4029.46,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0039_0039,42,3,3999.92,4097.52,4039.02,4039.85,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0044_0045,61,3,3999.92,4097.52,4044.13,4045.11,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0055_0055,46,3,3999.92,4097.52,4055.12,4055.89,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0071_0072,67,3,3999.92,4097.52,4071.73,4072.67,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0072_0073,59,3,3999.92,4097.52,4072.71,4073.61,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0082_0083,55,3,3999.92,4097.52,4082.44,4083.29,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0094_0095,68,3,3999.92,4097.52,4094.38,4095.05,mQ59PLtU4QA,1
mQ59PLtU4QA_E_003999_004097_A_0095_0097,71,3,3999.92,4097.52,4095.09,4097.4800000000005,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004233_004327_A_0025_0026,47,3,4233.0,4327.0,4258.1,4259.05,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004233_004327_A_0026_0027,46,3,4233.0,4327.0,4259.51,4260.49,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004233_004327_A_0038_0039,62,3,4233.0,4327.0,4271.93,4272.7,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004233_004327_A_0039_0040,59,3,4233.0,4327.0,4272.74,4273.52,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004233_004327_A_0053_0055,54,3,4233.0,4327.0,4286.5,4288.1,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004233_004327_A_0064_0065,64,3,4233.0,4327.0,4297.5,4298.45,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004233_004327_A_0074_0075,61,3,4233.0,4327.0,4307.95,4308.82,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004233_004327_A_0090_0091,68,3,4233.0,4327.0,4323.57,4324.42,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004233_004327_A_0091_0093,71,3,4233.0,4327.0,4324.46,4326.96,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0008_0009,43,3,4416.84,4508.36,4425.82,4426.55,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0011_0012,44,3,4416.84,4508.36,4428.31,4428.97,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0012_0013,52,3,4416.84,4508.36,4429.39,4430.110000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0018_0019,50,3,4416.84,4508.36,4435.58,4436.55,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0025_0027,53,3,4416.84,4508.36,4442.78,4444.360000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0039_0040,64,3,4416.84,4508.36,4456.25,4457.18,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0042_0043,45,3,4416.84,4508.36,4459.37,4460.12,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0061_0062,67,3,4416.84,4508.36,4478.33,4479.2,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0062_0063,66,3,4416.84,4508.36,4479.24,4479.860000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0063_0063,60,3,4416.84,4508.36,4479.900000000001,4480.71,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0073_0074,61,3,4416.84,4508.36,4490.67,4491.56,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0088_0089,68,3,4416.84,4508.36,4505.34,4505.95,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004416_004508_A_0089_0091,71,3,4416.84,4508.36,4505.99,4508.32,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0024_0025,67,3,4873.36,4973.36,4897.98,4899.07,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0025_0026,59,3,4873.36,4973.36,4899.11,4899.95,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0026_0027,59,3,4873.36,4973.36,4899.99,4900.929999999999,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0043_0044,62,3,4873.36,4973.36,4916.58,4917.589999999999,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0046_0047,47,3,4873.36,4973.36,4920.17,4921.2699999999995,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0048_0049,46,3,4873.36,4973.36,4922.0199999999995,4922.929999999999,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0055_0056,64,3,4873.36,4973.36,4928.7699999999995,4929.8099999999995,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0065_0066,61,3,4873.36,4973.36,4939.25,4940.21,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0076_0077,55,3,4873.36,4973.36,4949.839999999999,4951.13,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0095_0095,68,3,4873.36,4973.36,4968.36,4969.049999999999,mQ59PLtU4QA,1
mQ59PLtU4QA_E_004873_004973_A_0095_0099,73,3,4873.36,4973.36,4969.089999999999,4973.32,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005075_005173_A_0017_0018,47,3,5075.36,5173.4,5092.5,5093.42,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005075_005173_A_0018_0019,43,3,5075.36,5173.4,5093.94,5094.7,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005075_005173_A_0024_0025,55,3,5075.36,5173.4,5099.929999999999,5100.929999999999,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005075_005173_A_0034_0035,67,3,5075.36,5173.4,5109.929999999999,5111.009999999999,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005075_005173_A_0035_0036,59,3,5075.36,5173.4,5111.049999999999,5112.13,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005075_005173_A_0042_0043,49,3,5075.36,5173.4,5118.25,5119.13,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005075_005173_A_0076_0078,61,3,5075.36,5173.4,5152.009999999999,5153.37,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005075_005173_A_0094_0095,68,3,5075.36,5173.4,5169.889999999999,5170.53,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0009_0011,56,3,5270.64,5363.0,5280.4400000000005,5282.56,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0022_0023,62,3,5270.64,5363.0,5292.700000000001,5294.1,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0030_0031,67,3,5270.64,5363.0,5300.660000000001,5301.740000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0031_0032,59,3,5270.64,5363.0,5301.780000000001,5302.820000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0037_0039,61,3,5270.64,5363.0,5308.5,5309.820000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0047_0049,64,3,5270.64,5363.0,5318.54,5319.9800000000005,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0051_0052,44,3,5270.64,5363.0,5322.46,5323.1,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0052_0053,43,3,5270.64,5363.0,5323.34,5324.02,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0068_0069,47,3,5270.64,5363.0,5339.18,5340.14,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0076_0077,46,3,5270.64,5363.0,5347.14,5347.900000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0088_0089,68,3,5270.64,5363.0,5359.3,5359.9400000000005,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005270_005363_A_0089_0092,71,3,5270.64,5363.0,5359.9800000000005,5362.96,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005524_005611_A_0015_0016,50,3,5524.0,5611.48,5539.94,5540.7,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005524_005611_A_0025_0026,67,3,5524.0,5611.48,5549.38,5550.42,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005524_005611_A_0026_0027,58,3,5524.0,5611.48,5550.46,5551.58,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005524_005611_A_0043_0045,64,3,5524.0,5611.48,5567.82,5569.22,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005524_005611_A_0051_0053,54,3,5524.0,5611.48,5575.62,5577.98,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005524_005611_A_0066_0067,47,3,5524.0,5611.48,5590.22,5591.26,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005524_005611_A_0070_0070,52,3,5524.0,5611.48,5594.1,5594.78,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005524_005611_A_0071_0072,41,3,5524.0,5611.48,5595.5,5596.3,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005524_005611_A_0084_0084,68,3,5524.0,5611.48,5608.18,5608.82,mQ59PLtU4QA,1
mQ59PLtU4QA_E_005524_005611_A_0084_0086,72,3,5524.0,5611.48,5608.86,5610.54,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006002_006109_A_0022_0024,24,2,6002.88,6109.04,6025.27,6027.59,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006002_006109_A_0034_0036,39,2,6002.88,6109.04,6037.36,6039.76,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006002_006109_A_0043_0044,23,2,6002.88,6109.04,6046.29,6047.61,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006002_006109_A_0053_0054,8,2,6002.88,6109.04,6056.6900000000005,6057.6900000000005,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006002_006109_A_0064_0064,35,2,6002.88,6109.04,6066.92,6067.68,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006002_006109_A_0064_0066,28,2,6002.88,6109.04,6067.72,6069.0,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006002_006109_A_0087_0088,34,2,6002.88,6109.04,6090.09,6091.7300000000005,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006002_006109_A_0092_0093,10,2,6002.88,6109.04,6095.14,6096.02,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006002_006109_A_0095_0096,6,2,6002.88,6109.04,6098.61,6099.53,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006208_006308_A_0022_0024,32,2,6208.72,6308.96,6231.530000000001,6233.610000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006208_006308_A_0035_0036,34,2,6208.72,6308.96,6244.68,6245.6,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006208_006308_A_0045_0045,15,2,6208.72,6308.96,6253.75,6254.67,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006208_006308_A_0048_0049,6,2,6208.72,6308.96,6257.05,6258.01,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006208_006308_A_0060_0062,19,2,6208.72,6308.96,6269.52,6271.280000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006208_006308_A_0071_0073,38,2,6208.72,6308.96,6280.04,6281.96,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006208_006308_A_0088_0090,33,2,6208.72,6308.96,6297.320000000001,6299.08,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006406_006510_A_0020_0022,17,2,6406.84,6510.0,6427.33,6429.25,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006406_006510_A_0030_0033,37,2,6406.84,6510.0,6437.66,6439.860000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006406_006510_A_0036_0037,6,2,6406.84,6510.0,6443.79,6444.63,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006406_006510_A_0037_0038,12,2,6406.84,6510.0,6444.67,6445.47,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006406_006510_A_0052_0053,34,2,6406.84,6510.0,6458.93,6459.93,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006406_006510_A_0053_0054,28,2,6406.84,6510.0,6459.97,6461.21,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006406_006510_A_0061_0062,10,2,6406.84,6510.0,6468.7,6469.62,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006406_006510_A_0064_0065,8,2,6406.84,6510.0,6471.56,6472.400000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006406_006510_A_0083_0085,40,2,6406.84,6510.0,6490.75,6492.71,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006406_006510_A_0095_0097,38,2,6406.84,6510.0,6502.28,6503.96,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006993_007099_A_0026_0028,38,2,6993.6,7099.48,7020.1,7022.1,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006993_007099_A_0035_0035,11,2,6993.6,7099.48,7028.620000000001,7029.5,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006993_007099_A_0043_0044,34,2,6993.6,7099.48,7037.410000000001,7038.370000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006993_007099_A_0044_0046,25,2,6993.6,7099.48,7038.450000000001,7040.370000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006993_007099_A_0065_0066,10,2,6993.6,7099.48,7059.13,7060.01,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006993_007099_A_0067_0068,7,2,6993.6,7099.48,7061.22,7062.18,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006993_007099_A_0078_0080,33,2,6993.6,7099.48,7072.09,7073.77,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006993_007099_A_0085_0086,8,2,6993.6,7099.48,7079.39,7080.27,mQ59PLtU4QA,1
mQ59PLtU4QA_E_006993_007099_A_0096_0098,40,2,6993.6,7099.48,7090.1,7091.620000000001,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007427_007528_A_0011_0012,9,2,7427.0,7528.56,7438.73,7439.97,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007427_007528_A_0018_0019,31,2,7427.0,7528.56,7445.4,7446.48,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007427_007528_A_0019_0020,12,2,7427.0,7528.56,7446.56,7447.24,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007427_007528_A_0033_0035,24,2,7427.0,7528.56,7460.98,7462.02,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007427_007528_A_0043_0044,10,2,7427.0,7528.56,7470.91,7471.76,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007427_007528_A_0047_0047,6,2,7427.0,7528.56,7474.06,7474.82,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007427_007528_A_0060_0062,37,2,7427.0,7528.56,7487.88,7489.72,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007427_007528_A_0065_0066,22,2,7427.0,7528.56,7492.12,7493.89,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007427_007528_A_0067_0069,20,2,7427.0,7528.56,7494.64,7496.16,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007427_007528_A_0092_0093,38,2,7427.0,7528.56,7519.2,7520.8,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007654_007760_A_0017_0018,22,2,7654.16,7760.2,7671.4,7672.639999999999,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007654_007760_A_0018_0019,21,2,7654.16,7760.2,7672.68,7673.92,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007654_007760_A_0032_0033,10,2,7654.16,7760.2,7686.93,7687.849999999999,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007654_007760_A_0035_0036,15,2,7654.16,7760.2,7689.62,7690.5,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007654_007760_A_0044_0046,31,2,7654.16,7760.2,7698.76,7700.639999999999,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007654_007760_A_0056_0057,18,2,7654.16,7760.2,7710.45,7712.09,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007654_007760_A_0071_0072,25,2,7654.16,7760.2,7725.46,7726.18,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007654_007760_A_0073_0075,38,2,7654.16,7760.2,7727.44,7729.639999999999,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007654_007760_A_0084_0085,17,2,7654.16,7760.2,7738.43,7740.03,mQ59PLtU4QA,1
mQ59PLtU4QA_E_007654_007760_A_0094_0096,40,2,7654.16,7760.2,7748.5599999999995,7750.2,mQ59PLtU4QA,1
mgtMKd072Pg_E_001918_001926_A_0000_0008,3,1,1918.12,1926.8,1918.28,1926.76,mgtMKd072Pg,3
mgtMKd072Pg_E_002616_002623_A_0000_0007,1,1,2616.32,2623.6,2617.0800000000004,2623.48,mgtMKd072Pg,3
mgtMKd072Pg_E_002811_002820_A_0000_0008,2,1,2811.64,2820.24,2811.68,2819.69,mgtMKd072Pg,3
mgtMKd072Pg_E_002935_002942_A_0000_0007,1,1,2935.04,2942.64,2935.5,2942.6,mgtMKd072Pg,3
mgtMKd072Pg_E_003017_003026_A_0000_0008,0,1,3017.48,3026.04,3017.52,3025.68,mgtMKd072Pg,3
mgtMKd072Pg_E_003152_003160_A_0000_0007,2,1,3152.08,3160.04,3152.54,3160.0,mgtMKd072Pg,3
mgtMKd072Pg_E_003328_003335_A_0000_0007,2,1,3328.0,3335.44,3328.27,3335.08,mgtMKd072Pg,3
mgtMKd072Pg_E_004158_004190_A_0003_0004,86,4,4158.16,4190.88,4161.599999999999,4163.12,mgtMKd072Pg,1
mgtMKd072Pg_E_004158_004190_A_0005_0005,95,4,4158.16,4190.88,4163.16,4164.0,mgtMKd072Pg,1
